Qw,Qx,Qy,Qz,Ax,Ay,Az
-0.1431884765625,-0.232177734375,0.71728515625,0.641165018081665,95,-520,852
-0.143798828125,-0.2320556640625,0.716796875,0.6416184902191162,89,-510,854
-0.1444091796875,-0.2318115234375,0.71630859375,0.6421148180961609,82,-509,849
-0.1448974609375,-0.2314453125,0.71533203125,0.6432245969772339,95,-515,841
-0.145263671875,-0.2313232421875,0.71484375,0.6437285542488098,101,-504,841
-0.1456298828125,-0.2310791015625,0.71435546875,0.6442753076553345,89,-507,845
-0.146240234375,-0.2305908203125,0.7138671875,0.6448529362678528,81,-514,843
-0.146728515625,-0.230224609375,0.712890625,0.6459522843360901,86,-509,850
-0.1470947265625,-0.229736328125,0.71240234375,0.64658123254776,91,-505,853
-0.1474609375,-0.2293701171875,0.71142578125,0.6477020978927612,90,-508,852
-0.1478271484375,-0.22900390625,0.7109375,0.6482840776443481,86,-510,853
-0.1484375,-0.2286376953125,0.71044921875,0.6488089561462402,84,-513,849
-0.1490478515625,-0.228271484375,0.70947265625,0.6498656868934631,80,-514,847
-0.149658203125,-0.22802734375,0.708984375,0.6503438353538513,78,-511,844
-0.150146484375,-0.2276611328125,0.70849609375,0.6508914828300476,79,-503,847
-0.1505126953125,-0.2274169921875,0.70751953125,0.6519536375999451,98,-513,834
-0.1510009765625,-0.227294921875,0.70703125,0.6524128913879395,83,-508,834
-0.151611328125,-0.22705078125,0.70654296875,0.6528851389884949,76,-510,839
-0.1522216796875,-0.226806640625,0.70556640625,0.6538832783699036,95,-512,835
-0.152587890625,-0.2266845703125,0.705078125,0.6543667912483215,95,-506,833
-0.153076171875,-0.226318359375,0.70458984375,0.6549052000045776,78,-511,837
-0.1536865234375,-0.2259521484375,0.7041015625,0.6554136872291565,79,-510,837
-0.154296875,-0.2257080078125,0.70361328125,0.6558786034584045,85,-509,833
-0.155029296875,-0.225341796875,0.70263671875,0.6568779349327087,78,-509,831
-0.1556396484375,-0.224853515625,0.7021484375,0.6574228405952454,70,-506,833
-0.1561279296875,-0.2244873046875,0.701171875,0.6584736704826355,82,-497,833
-0.156494140625,-0.2239990234375,0.70068359375,0.6590724587440491,96,-499,827
-0.156982421875,-0.2237548828125,0.69970703125,0.6600760221481323,89,-507,825
-0.15771484375,-0.223388671875,0.69921875,0.6605427265167236,74,-511,831
-0.158447265625,-0.222900390625,0.69873046875,0.6610488891601562,71,-511,837
-0.1590576171875,-0.2222900390625,0.6982421875,0.6616235375404358,75,-505,841
-0.159423828125,-0.2218017578125,0.697265625,0.6627281904220581,79,-501,844
-0.1597900390625,-0.2213134765625,0.69677734375,0.663316547870636,79,-495,843
-0.1602783203125,-0.2208251953125,0.6962890625,0.6638739705085754,79,-502,843
-0.1610107421875,-0.220458984375,0.69580078125,0.664330244064331,70,-503,834
-0.161865234375,-0.219970703125,0.6953125,0.6647955179214478,61,-510,832
-0.16259765625,-0.219482421875,0.69482421875,0.665288507938385,62,-508,830
-0.1630859375,-0.2191162109375,0.6943359375,0.6657992601394653,71,-504,827
